ratio,seed,analysis,variant,cost_rate,avail,n_prev,n_fail,fails_per_1000,false_rate,mean_rem,op,total_cost
5,12,policy_robustness,wear_torque_selected,0.13266510387195862,0.8056659068707261,127.0,273.0,22.06773906717323,0.6614173228346457,34.763422557908974,12371.0,1641.2
5,13,policy_robustness,wear_torque_selected,0.13182470119521913,0.8066589535930068,124.0,276.0,21.99203187250996,0.7258064516129032,34.565475111163465,12550.0,1654.4
5,14,policy_robustness,wear_torque_selected,0.12258365758754865,0.8177421407661958,142.0,258.0,20.07782101167315,0.6901408450704225,34.199340847411875,12850.0,1575.2
5,0,policy_robustness,periodic_fine_selected,0.11805633802816902,0.8232838589981447,119.0,281.0,19.788732394366196,0.29411764705882354,26.327286475699395,14200.0,1676.4
5,1,policy_robustness,periodic_fine_selected,0.12788256880733945,0.8113499672482583,104.0,296.0,21.724770642201836,0.3076923076923077,26.4867691774035,13625.0,1742.4
5,2,policy_robustness,periodic_fine_selected,0.12855980471928397,0.8105402002518136,105.0,295.0,21.821140616909535,0.24761904761904763,25.670019301769724,13519.0,1738.0
5,3,policy_robustness,periodic_fine_selected,0.13372549019607843,0.804416403785489,97.0,303.0,22.850678733031675,0.31958762886597936,26.413894052830514,13260.0,1773.2
5,4,policy_robustness,periodic_fine_selected,0.1417796942375539,0.7950508009723867,89.0,311.0,24.382595060760487,0.2696629213483146,25.795396178318242,12755.0,1808.4
5,5,policy_robustness,periodic_fine_selected,0.1262771579565473,0.8132760267430754,109.0,291.0,21.35936582501468,0.28440366972477066,25.66278075286772,13624.0,1720.4
5,6,policy_robustness,periodic_fine_selected,0.1263682321049161,0.8131665177241585,108.0,292.0,21.39350868195472,0.32407407407407407,26.232762973954486,13649.0,1724.8
5,7,policy_robustness,periodic_fine_selected,0.12633438857395274,0.8132072082859366,110.0,290.0,21.35021718324376,0.2818181818181818,25.223272552180212,13583.0,1716.0
5,8,policy_robustness,periodic_fine_selected,0.1317759808325846,0.8067165982121285,100.0,300.0,22.461814914645103,0.37,26.85027125570645,13356.0,1760.0
5,9,policy_robustness,periodic_fine_selected,0.1188598979013046,0.8222947761194029,119.0,281.0,19.92342597844583,0.3949579831932773,26.851101003512326,14104.0,1676.4
5,10,policy_robustness,periodic_fine_selected,0.11797911374541349,0.8233790378805484,120.0,280.0,19.75726785210274,0.3,25.56658466499559,14172.0,1672.0
5,11,policy_robustness,periodic_fine_selected,0.12830793905372895,0.8108411656913165,100.0,300.0,21.87067142961289,0.26,25.623758594568567,13717.0,1760.0
5,12,policy_robustness,periodic_fine_selected,0.13123446561723282,0.8073578595317725,104.0,296.0,22.294192965278302,0.3173076923076923,26.208468464821102,13277.0,1742.4
5,13,policy_robustness,periodic_fine_selected,0.12986509651934114,0.8089840217063612,104.0,296.0,22.061563687858687,0.3557692307692308,26.94974571621972,13417.0,1742.4
5,14,policy_robustness,periodic_fine_selected,0.1200376293508937,0.8208494208494208,123.0,277.0,20.0448657645271,0.3333333333333333,26.56211280935928,13819.0,1658.8
5,0,policy_robustness,oracle_wear_final,0.11180663154632786,0.8310584599536441,90.0,310.0,19.21289123024481,0.0,7.641693907722274,16135.0,1804.0
5,1,policy_robustness,oracle_wear_final,0.121171875,0.8194622279129321,77.0,323.0,21.028645833333332,0.0,7.637187388365513,15360.0,1861.2
5,2,policy_robustness,oracle_wear_final,0.1215485564304462,0.8190025795356836,79.0,321.0,21.062992125984252,0.0,6.204618347869049,15240.0,1852.4
5,3,policy_robustness,oracle_wear_final,0.1318082788671024,0.8066783831282952,60.0,340.0,23.14814814814815,0.0,6.96815316175378,14688.0,1936.0
5,4,policy_robustness,oracle_wear_final,0.13551789606919346,0.8023131170662906,62.0,338.0,23.767667533928698,0.0,6.792222120893054,14221.0,1927.2
5,5,policy_robustness,oracle_wear_final,0.1216087608369728,0.8189291624406129,76.0,324.0,21.119874845186104,0.0,7.37678035706756,15341.0,1865.6
5,6,policy_robustness,oracle_wear_final,0.12094651539708265,0.8197374714354042,76.0,324.0,21.00486223662885,0.013157894736842105,6.768482018309968,15425.0,1865.6
5,7,policy_robustness,oracle_wear_final,0.11783686112545173,0.8235544217687075,85.0,315.0,20.327826535880227,0.011764705882352941,5.912573548365559,15496.0,1826.0
5,8,policy_robustness,oracle_wear_final,0.12358892438764643,0.8165217391304348,78.0,322.0,21.43237486687966,0.0,6.948318028106046,15024.0,1856.8
5,9,policy_robustness,oracle_wear_final,0.11136489906784369,0.8316135325222034,90.0,310.0,19.136983764429903,0.0,5.925531883746799,16199.0,1804.0
5,10,policy_robustness,oracle_wear_final,0.11124129000431646,0.8317689901010412,90.0,310.0,19.115742739100945,0.011111111111111112,5.0003967914291065,16217.0,1804.0
5,11,policy_robustness,oracle_wear_final,0.1228238341968912,0.8174502329521389,69.0,331.0,21.43782383419689,0.0,4.802878811084761,15440.0,1896.4
5,12,policy_robustness,oracle_wear_final,0.12627383245864612,0.8132800259333297,68.0,332.0,22.055404238357802,0.0,6.264508247172504,15053.0,1900.8
5,13,policy_robustness,oracle_wear_final,0.12690335042962766,0.8125236780862695,67.0,333.0,22.180776660227803,0.0,7.963038707576214,15013.0,1905.2
5,14,policy_robustness,oracle_wear_final,0.11545431663730178,0.8265030164343665,83.0,317.0,19.94714321671281,0.0,6.663114927427798,15892.0,1834.8
10,0,policy_robustness,rul_base,0.2187930336168489,0.8230914546060674,102.0,298.0,20.11610638585122,0.11764705882352941,21.269526836249923,14814.0,3241.2
10,1,policy_robustness,rul_base,0.23687056675328325,0.8120330767037354,88.0,312.0,21.911651099094037,0.09090909090909091,20.57154128469492,14239.0,3372.8
10,2,policy_robustness,rul_base,0.23920062584453453,0.8104789901435241,89.0,311.0,22.117914799800868,0.02247191011235955,20.073120317022003,14061.0,3363.4
10,3,policy_robustness,rul_base,0.24994169096209912,0.804031879981247,82.0,318.0,23.17784256559767,0.08536585365853659,21.036589236437614,13720.0,3429.2
10,4,policy_robustness,rul_base,0.26438106796116506,0.7953667953667953,76.0,324.0,24.575242718446603,0.05263157894736842,21.13111741839621,13184.0,3485.6
10,5,policy_robustness,rul_base,0.2342917696926881,0.8133655116933862,94.0,306.0,21.617802896503,0.06382978723404255,20.64310666964639,14155.0,3316.4
10,6,policy_robustness,rul_base,0.23287690471174777,0.8142832637657956,94.0,306.0,21.487255108489574,0.10638297872340426,20.503561285168598,14241.0,3316.4
10,7,policy_robustness,rul_base,0.23197962360266025,0.8146397694524495,98.0,302.0,21.36691665487477,0.07142857142857142,20.240444476811174,14134.0,3278.8
10,8,policy_robustness,rul_base,0.2432187544944628,0.8080185938407902,87.0,313.0,22.50826981159212,0.10344827586206896,20.452421171782053,13906.0,3382.2
10,9,policy_robustness,rul_base,0.21745523861392876,0.8236976392082095,107.0,293.0,19.94689904009803,0.14953271028037382,21.68623393138488,14689.0,3194.2
10,10,policy_robustness,rul_base,0.21732954545454544,0.8238965670976371,105.0,295.0,19.95400432900433,0.08571428571428572,20.12426897200513,14784.0,3213.0
10,11,policy_robustness,rul_base,0.2381986272587197,0.8113421979770429,85.0,315.0,22.061913433253956,0.011764705882352941,19.617954082984813,14278.0,3401.0
10,12,policy_robustness,rul_base,0.24265663435103457,0.8082095661326161,90.0,310.0,22.428013312111126,0.16666666666666666,21.202240167089073,13822.0,3354.0
10,13,policy_robustness,rul_base,0.23975981128029167,0.8100642770282008,90.0,310.0,22.16026878261491,0.15555555555555556,21.092904090109926,13989.0,3354.0
10,14,policy_robustness,rul_base,0.2169938267323299,0.8235932590688375,114.0,286.0,19.837691614066728,0.16666666666666666,21.74542918014249,14417.0,3128.4
10,0,policy_robustness,shap_gate,0.22677278361276013,0.8191631486132636,77.0,323.0,21.07117228782047,0.07792207792207792,17.74028553358421,15329.0,3476.2
10,1,policy_robustness,shap_gate,0.24180155773789366,0.8099731197542378,67.0,333.0,22.553335590924483,0.014925373134328358,15.879280567192493,14765.0,3570.2
10,2,policy_robustness,shap_gate,0.24277839029768467,0.8090990187332738,72.0,328.0,22.601984564498345,0.0,16.09208853674069,14512.0,3523.2
10,3,policy_robustness,shap_gate,0.25727997741548453,0.800644176979149,59.0,341.0,24.06662432070012,0.05084745762711865,17.92672410022602,14169.0,3645.4
10,4,policy_robustness,shap_gate,0.2683012773454706,0.7939153747523021,58.0,342.0,25.106445455880195,0.034482758620689655,17.405792404042224,13622.0,3654.8
10,5,policy_robustness,shap_gate,0.24146274777853724,0.8099878197320342,71.0,329.0,22.48803827751196,0.014084507042253521,17.036645692271815,14630.0,3532.6
10,6,policy_robustness,shap_gate,0.23948206901227034,0.8112522686025408,71.0,329.0,22.30357263914311,0.028169014084507043,16.568926891252033,14751.0,3532.6
10,7,policy_robustness,shap_gate,0.23120867134774012,0.8158055725488015,86.0,314.0,21.4056854591315,0.03488372093023256,15.417051392494166,14669.0,3391.6
10,8,policy_robustness,shap_gate,0.2514253773057574,0.8040449438202247,64.0,336.0,23.476802683063163,0.046875,18.274095329652194,14312.0,3598.4
10,9,policy_robustness,shap_gate,0.2237064172172434,0.8208666702464694,83.0,317.0,20.736573559233335,0.07228915662650602,17.5149615732947,15287.0,3419.8
10,10,policy_robustness,shap_gate,0.21926927577688207,0.8235357104615055,88.0,312.0,20.283448186191652,0.022727272727272728,14.830179640819773,15382.0,3372.8
10,11,policy_robustness,shap_gate,0.24352677052860738,0.8089263111551374,66.0,334.0,22.722634192802232,0.015151515151515152,16.440827008122334,14699.0,3579.6
10,12,policy_robustness,shap_gate,0.2501791611044755,0.804624342811917,68.0,332.0,23.326073210145438,0.11764705882352941,17.999055274199577,14233.0,3560.8
10,13,policy_robustness,shap_gate,0.2496401882092444,0.805215065745487,63.0,337.0,23.318571823969002,0.07936507936507936,17.18856886560555,14452.0,3607.8
10,14,policy_robustness,shap_gate,0.22547429107729436,0.8193902773963196,89.0,311.0,20.84869611852249,0.07865168539325842,18.909283001019265,14917.0,3363.4
10,0,policy_robustness,strict_rul_selected,0.2187930336168489,0.8230914546060674,102.0,298.0,20.11610638585122,0.11764705882352941,21.269526836249923,14814.0,3241.2
10,1,policy_robustness,strict_rul_selected,0.23687056675328325,0.8120330767037354,88.0,312.0,21.911651099094037,0.09090909090909091,20.57154128469492,14239.0,3372.8
10,2,policy_robustness,strict_rul_selected,0.23920062584453453,0.8104789901435241,89.0,311.0,22.117914799800868,0.02247191011235955,20.073120317022003,14061.0,3363.4
10,3,policy_robustness,strict_rul_selected,0.24994169096209912,0.804031879981247,82.0,318.0,23.17784256559767,0.08536585365853659,21.036589236437614,13720.0,3429.2
10,4,policy_robustness,strict_rul_selected,0.26438106796116506,0.7953667953667953,76.0,324.0,24.575242718446603,0.05263157894736842,21.13111741839621,13184.0,3485.6
10,5,policy_robustness,strict_rul_selected,0.2342917696926881,0.8133655116933862,94.0,306.0,21.617802896503,0.06382978723404255,20.64310666964639,14155.0,3316.4
10,6,policy_robustness,strict_rul_selected,0.23287690471174777,0.8142832637657956,94.0,306.0,21.487255108489574,0.10638297872340426,20.503561285168598,14241.0,3316.4
10,7,policy_robustness,strict_rul_selected,0.23197962360266025,0.8146397694524495,98.0,302.0,21.36691665487477,0.07142857142857142,20.240444476811174,14134.0,3278.8
10,8,policy_robustness,strict_rul_selected,0.2432187544944628,0.8080185938407902,87.0,313.0,22.50826981159212,0.10344827586206896,20.452421171782053,13906.0,3382.2
10,9,policy_robustness,strict_rul_selected,0.21745523861392876,0.8236976392082095,107.0,293.0,19.94689904009803,0.14953271028037382,21.68623393138488,14689.0,3194.2
10,10,policy_robustness,strict_rul_selected,0.21732954545454544,0.8238965670976371,105.0,295.0,19.95400432900433,0.08571428571428572,20.12426897200513,14784.0,3213.0
10,11,policy_robustness,strict_rul_selected,0.2381986272587197,0.8113421979770429,85.0,315.0,22.061913433253956,0.011764705882352941,19.617954082984813,14278.0,3401.0
10,12,policy_robustness,strict_rul_selected,0.24265663435103457,0.8082095661326161,90.0,310.0,22.428013312111126,0.16666666666666666,21.202240167089073,13822.0,3354.0
10,13,policy_robustness,strict_rul_selected,0.23975981128029167,0.8100642770282008,90.0,310.0,22.16026878261491,0.15555555555555556,21.092904090109926,13989.0,3354.0
10,14,policy_robustness,strict_rul_selected,0.2169938267323299,0.8235932590688375,114.0,286.0,19.837691614066728,0.16666666666666666,21.74542918014249,14417.0,3128.4
10,0,policy_robustness,raw_wear_selected,0.22022562993987704,0.8222518469144031,100.0,300.0,20.266162264405864,0.09,21.17276740777564,14803.0,3260.0
10,1,policy_robustness,raw_wear_selected,0.23560157790927022,0.8126860544996565,91.0,309.0,21.76669484361792,0.054945054945054944,20.83709178016819,14196.0,3344.6
10,2,policy_robustness,raw_wear_selected,0.23897967884041496,0.810620896210114,89.0,311.0,22.09748472360381,0.033707865168539325,19.79841846925972,14074.0,3363.4
10,3,policy_robustness,raw_wear_selected,0.24795695797586156,0.8051750380517504,84.0,316.0,22.975134506325432,0.03571428571428571,20.643878436934674,13754.0,3410.4
10,4,policy_robustness,raw_wear_selected,0.26320890436889527,0.7960339943342776,77.0,323.0,24.456727492996137,0.025974025974025976,20.538462816662623,13207.0,3476.2
10,5,policy_robustness,raw_wear_selected,0.23215193448178478,0.8145847711065103,97.0,303.0,21.392262072860774,0.061855670103092786,20.393163341550693,14164.0,3288.2
10,6,policy_robustness,raw_wear_selected,0.23402997677855183,0.8135913436766474,93.0,307.0,21.60298360425023,0.08602150537634409,20.637611070732166,14211.0,3325.8
10,7,policy_robustness,raw_wear_selected,0.23064949766520448,0.8153917157032422,100.0,300.0,21.225413895570963,0.04,20.056594391962967,14134.0,3260.0
10,8,policy_robustness,raw_wear_selected,0.24278228411456462,0.8082970699158689,87.0,313.0,22.467877395736128,0.034482758620689655,20.2814852613319,13931.0,3382.2
10,9,policy_robustness,raw_wear_selected,0.21843817787418657,0.8232142857142857,104.0,296.0,20.065075921908893,0.10576923076923077,20.615432461949986,14752.0,3222.4
10,10,policy_robustness,raw_wear_selected,0.2156640334886233,0.8248955722639933,107.0,293.0,19.782594017959624,0.037383177570093455,19.683109592425744,14811.0,3194.2
10,11,policy_robustness,raw_wear_selected,0.23819088419130557,0.8112928038288416,86.0,314.0,22.05211040101131,0.023255813953488372,19.90586039652034,14239.0,3391.6
10,12,policy_robustness,raw_wear_selected,0.24234475762625896,0.808352369237978,91.0,309.0,22.38968190710818,0.0989010989010989,21.065742151547365,13801.0,3344.6
10,13,policy_robustness,raw_wear_selected,0.24155267492659172,0.809027174227939,88.0,312.0,22.344768316264414,0.06818181818181818,21.311674381221284,13963.0,3372.8
10,14,policy_robustness,raw_wear_selected,0.21665400814748326,0.8238807668240514,113.0,287.0,19.816336394393428,0.07964601769911504,20.8232312092984,14483.0,3137.8
10,0,policy_robustness,wear_torque_selected,0.21620795107033638,0.8208481965913595,161.0,239.0,19.233864477708032,0.9006211180124224,39.95471719408196,12426.0,2686.6
10,1,policy_robustness,wear_torque_selected,0.2390455531453362,0.8071380471380472,142.0,258.0,21.525112631403303,0.8802816901408451,39.907051508060775,11986.0,2865.2
10,2,policy_robustness,wear_torque_selected,0.23990255376344088,0.8065040650406504,143.0,257.0,21.589381720430108,0.8741258741258742,38.53454387564534,11904.0,2855.8
10,3,policy_robustness,wear_torque_selected,0.24961001114253878,0.8007000205888408,137.0,263.0,22.542213079626297,0.9197080291970803,39.94946853597306,11667.0,2912.2
10,4,policy_robustness,wear_torque_selected,0.26642958748221907,0.7907761529808774,128.0,272.0,24.182076813655762,0.921875,40.088987508170725,11248.0,2996.8
10,5,policy_robustness,wear_torque_selected,0.23824319785018475,0.8074315161377814,145.0,255.0,21.414175344306347,0.8689655172413793,39.50324347369809,11908.0,2837.0
10,6,policy_robustness,wear_torque_selected,0.22713458147930485,0.81364847325637,159.0,241.0,20.23339769960541,0.9119496855345912,39.81881927628143,11911.0,2705.4
10,7,policy_robustness,wear_torque_selected,0.23634509137271567,0.8082022394724188,151.0,249.0,21.164470888227793,0.9072847682119205,39.732501309153925,11765.0,2780.6
10,8,policy_robustness,wear_torque_selected,0.24445758702264278,0.8038576473784298,139.0,261.0,22.0513687056438,0.9136690647482014,39.84474481100126,11836.0,2893.4
10,9,policy_robustness,wear_torque_selected,0.22539786174814333,0.8152904384855946,153.0,247.0,20.158328572594467,0.8627450980392157,40.39219602914605,12253.0,2761.8
10,10,policy_robustness,wear_torque_selected,0.2179242979242979,0.8196010407632264,162.0,238.0,19.373219373219374,0.8765432098765432,39.165464985183654,12285.0,2677.2
10,11,policy_robustness,wear_torque_selected,0.23527948250124398,0.8093703852866156,145.0,255.0,21.147785702438217,0.8827586206896552,39.389405332107735,12058.0,2837.0
10,12,policy_robustness,wear_torque_selected,0.24857388316151202,0.8012114537444934,139.0,261.0,22.422680412371133,0.8633093525179856,40.4633343899408,11640.0,2893.4
10,13,policy_robustness,wear_torque_selected,0.242766658221434,0.8047984775368722,141.0,259.0,21.873152605354278,0.9432624113475178,40.03720019412875,11841.0,2874.6
10,14,policy_robustness,wear_torque_selected,0.23072183831487802,0.8118283203785063,152.0,248.0,20.647739572058946,0.8881578947368421,39.986095621024276,12011.0,2771.2
10,0,policy_robustness,periodic_fine_selected,0.21906711767847606,0.8167805729242402,185.0,215.0,19.13833006943208,1.0,46.75314679621991,11234.0,2461.0
10,1,policy_robustness,periodic_fine_selected,0.23699082568807336,0.8059745637385389,172.0,228.0,20.91743119266055,1.0,46.575500727822124,10900.0,2583.2
10,2,policy_robustness,periodic_fine_selected,0.24063201196709053,0.8034855769230769,173.0,227.0,21.222887060583396,1.0,45.94240068372321,10696.0,2573.8
10,3,policy_robustness,periodic_fine_selected,0.253125,0.7966607036374478,159.0,241.0,22.54865269461078,1.0,46.03907122170854,10688.0,2705.4
10,4,policy_robustness,periodic_fine_selected,0.26378461835375855,0.7901639344262295,156.0,244.0,23.5453054134903,1.0,45.72185609468049,10363.0,2733.6
10,5,policy_robustness,periodic_fine_selected,0.239396448615328,0.8045747279591383,170.0,230.0,21.161100377219615,1.0,45.96647390028263,10869.0,2602.0
10,6,policy_robustness,periodic_fine_selected,0.2362332339791356,0.806006006006006,177.0,223.0,20.77123695976155,1.0,47.221926190670224,10736.0,2536.2
10,7,policy_robustness,periodic_fine_selected,0.24049902243738944,0.8036662925551814,172.0,228.0,21.227073829252397,1.0,46.020437391052745,10741.0,2583.2
10,8,policy_robustness,periodic_fine_selected,0.24846403712296983,0.7993916462645597,162.0,238.0,22.08816705336427,1.0,46.998349692854056,10775.0,2677.2
10,9,policy_robustness,periodic_fine_selected,0.22471445273855561,0.8133274815302465,181.0,219.0,19.696015828761578,1.0,46.739489052076195,11119.0,2498.6
10,10,policy_robustness,periodic_fine_selected,0.22561390930274244,0.812909806207198,179.0,221.0,19.80641692059509,1.0,45.774295181162266,11158.0,2517.4
10,11,policy_robustness,periodic_fine_selected,0.2350286598125739,0.8072713918472273,172.0,228.0,20.74424529160222,1.0,45.8007797253259,10991.0,2583.2
10,12,policy_robustness,periodic_fine_selected,0.25455055129882265,0.7959244384947196,157.0,243.0,22.706036254905626,1.0,46.613828617994294,10702.0,2724.2
10,13,policy_robustness,periodic_fine_selected,0.252516045019068,0.7971379847260325,158.0,242.0,22.509533996837504,1.0,47.25919978816391,10751.0,2714.8
10,14,policy_robustness,periodic_fine_selected,0.2380821667124165,0.8054388680079593,170.0,230.0,21.0449263427578,1.0,46.391395565980524,10929.0,2602.0
10,0,policy_robustness,oracle_wear_final,0.20787108769755192,0.8310584599536441,90.0,310.0,19.21289123024481,0.0,7.641693907722274,16135.0,3354.0
10,1,policy_robustness,oracle_wear_final,0.22631510416666664,0.8194622279129321,77.0,323.0,21.028645833333332,0.0,7.637187388365513,15360.0,3476.2
10,2,policy_robustness,oracle_wear_final,0.22686351706036745,0.8190025795356836,79.0,321.0,21.062992125984252,0.0,6.204618347869049,15240.0,3457.4
10,3,policy_robustness,oracle_wear_final,0.24754901960784315,0.8066783831282952,60.0,340.0,23.14814814814815,0.0,6.96815316175378,14688.0,3636.0
10,4,policy_robustness,oracle_wear_final,0.2543562337388369,0.8023131170662906,62.0,338.0,23.767667533928698,0.0,6.792222120893054,14221.0,3617.2
10,5,policy_robustness,oracle_wear_final,0.22720813506290333,0.8189291624406129,76.0,324.0,21.119874845186104,0.0,7.37678035706756,15341.0,3485.6
10,6,policy_robustness,oracle_wear_final,0.2259708265802269,0.8197374714354042,76.0,324.0,21.00486223662885,0.013157894736842105,6.768482018309968,15425.0,3485.6
10,7,policy_robustness,oracle_wear_final,0.21947599380485286,0.8235544217687075,85.0,315.0,20.327826535880227,0.011764705882352941,5.912573548365559,15496.0,3401.0
10,8,policy_robustness,oracle_wear_final,0.23075079872204474,0.8165217391304348,78.0,322.0,21.43237486687966,0.0,6.948318028106046,15024.0,3466.8
10,9,policy_robustness,oracle_wear_final,0.20704981788999322,0.8316135325222034,90.0,310.0,19.136983764429903,0.0,5.925531883746799,16199.0,3354.0
10,10,policy_robustness,oracle_wear_final,0.20682000369982118,0.8317689901010412,90.0,310.0,19.115742739100945,0.011111111111111112,5.0003967914291065,16217.0,3354.0
10,11,policy_robustness,oracle_wear_final,0.23001295336787567,0.8174502329521389,69.0,331.0,21.43782383419689,0.0,4.802878811084761,15440.0,3551.4
10,12,policy_robustness,oracle_wear_final,0.23655085365043513,0.8132800259333297,68.0,332.0,22.055404238357802,0.0,6.264508247172504,15053.0,3560.8
10,13,policy_robustness,oracle_wear_final,0.23780723373076665,0.8125236780862695,67.0,333.0,22.180776660227803,0.0,7.963038707576214,15013.0,3570.2
10,14,policy_robustness,oracle_wear_final,0.21519003272086584,0.8265030164343665,83.0,317.0,19.94714321671281,0.0,6.663114927427798,15892.0,3419.8
20,0,policy_robustness,rul_base,0.4199540974753611,0.8230914546060674,102.0,298.0,20.11610638585122,0.11764705882352941,21.269526836249923,14814.0,6221.2
20,1,policy_robustness,rul_base,0.45598707774422365,0.8120330767037354,88.0,312.0,21.911651099094037,0.09090909090909091,20.57154128469492,14239.0,6492.8
20,2,policy_robustness,rul_base,0.4603797738425432,0.8104789901435241,89.0,311.0,22.117914799800868,0.02247191011235955,20.073120317022003,14061.0,6473.4
20,3,policy_robustness,rul_base,0.4817201166180758,0.804031879981247,82.0,318.0,23.17784256559767,0.08536585365853659,21.036589236437614,13720.0,6609.2
20,4,policy_robustness,rul_base,0.5101334951456311,0.7953667953667953,76.0,324.0,24.575242718446603,0.05263157894736842,21.13111741839621,13184.0,6725.6
20,5,policy_robustness,rul_base,0.4504697986577181,0.8133655116933862,94.0,306.0,21.617802896503,0.06382978723404255,20.64310666964639,14155.0,6376.4
20,6,policy_robustness,rul_base,0.4477494557966435,0.8142832637657956,94.0,306.0,21.487255108489574,0.10638297872340426,20.503561285168598,14241.0,6376.4
20,7,policy_robustness,rul_base,0.44564879015140796,0.8146397694524495,98.0,302.0,21.36691665487477,0.07142857142857142,20.240444476811174,14134.0,6298.8
20,8,policy_robustness,rul_base,0.468301452610384,0.8080185938407902,87.0,313.0,22.50826981159212,0.10344827586206896,20.452421171782053,13906.0,6512.2
20,9,policy_robustness,rul_base,0.4169242290149091,0.8236976392082095,107.0,293.0,19.94689904009803,0.14953271028037382,21.68623393138488,14689.0,6124.2
20,10,policy_robustness,rul_base,0.41686958874458874,0.8238965670976371,105.0,295.0,19.95400432900433,0.08571428571428572,20.12426897200513,14784.0,6163.0
20,11,policy_robustness,rul_base,0.45881776159125925,0.8113421979770429,85.0,315.0,22.061913433253956,0.011764705882352941,19.617954082984813,14278.0,6551.0
20,12,policy_robustness,rul_base,0.46693676747214585,0.8082095661326161,90.0,310.0,22.428013312111126,0.16666666666666666,21.202240167089073,13822.0,6454.0
20,13,policy_robustness,rul_base,0.4613624991064408,0.8100642770282008,90.0,310.0,22.16026878261491,0.15555555555555556,21.092904090109926,13989.0,6454.0
20,14,policy_robustness,rul_base,0.41537074287299713,0.8235932590688375,114.0,286.0,19.837691614066728,0.16666666666666666,21.74542918014249,14417.0,5988.4
20,0,policy_robustness,shap_gate,0.4374845064909648,0.8191631486132636,77.0,323.0,21.07117228782047,0.07792207792207792,17.74028553358421,15329.0,6706.2
20,1,policy_robustness,shap_gate,0.4673349136471385,0.8099731197542378,67.0,333.0,22.553335590924483,0.014925373134328358,15.879280567192493,14765.0,6900.2
20,2,policy_robustness,shap_gate,0.4687982359426681,0.8090990187332738,72.0,328.0,22.601984564498345,0.0,16.09208853674069,14512.0,6803.2
20,3,policy_robustness,shap_gate,0.49794622062248567,0.800644176979149,59.0,341.0,24.06662432070012,0.05084745762711865,17.92672410022602,14169.0,7055.4
20,4,policy_robustness,shap_gate,0.5193657319042725,0.7939153747523021,58.0,342.0,25.106445455880195,0.034482758620689655,17.405792404042224,13622.0,7074.8
20,5,policy_robustness,shap_gate,0.4663431305536569,0.8099878197320342,71.0,329.0,22.48803827751196,0.014084507042253521,17.036645692271815,14630.0,6822.6
20,6,policy_robustness,shap_gate,0.46251779540370147,0.8112522686025408,71.0,329.0,22.30357263914311,0.028169014084507043,16.568926891252033,14751.0,6822.6
20,7,policy_robustness,shap_gate,0.44526552593905516,0.8158055725488015,86.0,314.0,21.4056854591315,0.03488372093023256,15.417051392494166,14669.0,6531.6
20,8,policy_robustness,shap_gate,0.486193404136389,0.8040449438202247,64.0,336.0,23.476802683063163,0.046875,18.274095329652194,14312.0,6958.4
20,9,policy_robustness,shap_gate,0.4310721528095768,0.8208666702464694,83.0,317.0,20.736573559233335,0.07228915662650602,17.5149615732947,15287.0,6589.8
20,10,policy_robustness,shap_gate,0.4221037576387986,0.8235357104615055,88.0,312.0,20.283448186191652,0.022727272727272728,14.830179640819773,15382.0,6492.8
20,11,policy_robustness,shap_gate,0.4707531124566297,0.8089263111551374,66.0,334.0,22.722634192802232,0.015151515151515152,16.440827008122334,14699.0,6919.6
20,12,policy_robustness,shap_gate,0.4834398932059299,0.804624342811917,68.0,332.0,23.326073210145438,0.11764705882352941,17.999055274199577,14233.0,6880.8
20,13,policy_robustness,shap_gate,0.4828259064489344,0.805215065745487,63.0,337.0,23.318571823969002,0.07936507936507936,17.18856886560555,14452.0,6977.8
20,14,policy_robustness,shap_gate,0.43396125226251925,0.8193902773963196,89.0,311.0,20.84869611852249,0.07865168539325842,18.909283001019265,14917.0,6473.4
20,0,policy_robustness,strict_rul_selected,0.4199540974753611,0.8230914546060674,102.0,298.0,20.11610638585122,0.11764705882352941,21.269526836249923,14814.0,6221.2
20,1,policy_robustness,strict_rul_selected,0.45598707774422365,0.8120330767037354,88.0,312.0,21.911651099094037,0.09090909090909091,20.57154128469492,14239.0,6492.8
20,2,policy_robustness,strict_rul_selected,0.4603797738425432,0.8104789901435241,89.0,311.0,22.117914799800868,0.02247191011235955,20.073120317022003,14061.0,6473.4
20,3,policy_robustness,strict_rul_selected,0.4817201166180758,0.804031879981247,82.0,318.0,23.17784256559767,0.08536585365853659,21.036589236437614,13720.0,6609.2
20,4,policy_robustness,strict_rul_selected,0.5101334951456311,0.7953667953667953,76.0,324.0,24.575242718446603,0.05263157894736842,21.13111741839621,13184.0,6725.6
20,5,policy_robustness,strict_rul_selected,0.4504697986577181,0.8133655116933862,94.0,306.0,21.617802896503,0.06382978723404255,20.64310666964639,14155.0,6376.4
20,6,policy_robustness,strict_rul_selected,0.4477494557966435,0.8142832637657956,94.0,306.0,21.487255108489574,0.10638297872340426,20.503561285168598,14241.0,6376.4
20,7,policy_robustness,strict_rul_selected,0.44564879015140796,0.8146397694524495,98.0,302.0,21.36691665487477,0.07142857142857142,20.240444476811174,14134.0,6298.8
20,8,policy_robustness,strict_rul_selected,0.468301452610384,0.8080185938407902,87.0,313.0,22.50826981159212,0.10344827586206896,20.452421171782053,13906.0,6512.2
