ratio,pool_seed,model_seed,policy,param,cost_rate,avail,n_prev,n_fail,fails_per_1000,wear_fails,false30_rate,mean_rem_at_prev,op
2,11,2,rul,8,0.06049341445477034,0.8123065225655787,68.0,332.0,22.19696463194491,6.0,0.0,11.393487435493542,14957.0
2,11,2,risk_gated,0.8,0.0644786897930234,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
2,11,2,rul_gated,8,0.0615173136086928,0.80689800876776,43.0,357.0,23.36846239444917,28.0,0.0,7.99997794225647,15277.0
5,11,2,reactive,,0.1418531175446515,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
5,11,2,periodic,60,0.12830793905372895,0.8108411656913165,100.0,300.0,21.87067142961289,0.0,0.26,25.623758594568567,13717.0
5,11,2,risk,0.5,0.13986559139784946,0.7972567509644235,27.0,373.0,25.067204301075268,60.0,0.7777777777777778,54.040457850137805,14880.0
5,11,2,rul,16,0.1280202403542062,0.8111852231913802,86.0,314.0,22.067608405369317,0.0,0.08139534883720931,20.278424759470273,14229.0
5,11,2,risk_gated,0.5,0.14062334918119387,0.7963819941102229,16.0,384.0,25.356576862123614,62.0,0.6875,50.11044015419061,15144.0
5,11,2,rul_gated,16,0.12879366812227075,0.8102609464838567,71.0,329.0,22.448144104803493,9.0,0.056338028169014086,16.900951671452585,14656.0
10,11,2,reactive,,0.2708104971306983,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
10,11,2,periodic,40,0.2350286598125739,0.8072713918472273,172.0,228.0,20.74424529160222,0.0,1.0,45.8007797253259,10991.0
10,11,2,risk,0.5,0.2652016129032258,0.7972567509644235,27.0,373.0,25.067204301075268,60.0,0.7777777777777778,54.040457850137805,14880.0
10,11,2,rul,16,0.23835828238105278,0.8111852231913802,86.0,314.0,22.067608405369317,0.0,0.08139534883720931,20.278424759470273,14229.0
10,11,2,risk_gated,0.5,0.2674062334918119,0.7963819941102229,16.0,384.0,25.356576862123614,62.0,0.6875,50.11044015419061,15144.0
10,11,2,rul_gated,16,0.2410343886462882,0.8102609464838567,71.0,329.0,22.448144104803493,9.0,0.056338028169014086,16.900951671452585,14656.0
20,11,2,reactive,,0.5287252563027919,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
20,11,2,periodic,40,0.4424711127285961,0.8072713918472273,172.0,228.0,20.74424529160222,0.0,1.0,45.8007797253259,10991.0
20,11,2,risk,0.5,0.5158736559139785,0.7972567509644235,27.0,373.0,25.067204301075268,60.0,0.7777777777777778,54.040457850137805,14880.0
20,11,2,rul,16,0.459034366434746,0.8111852231913802,86.0,314.0,22.067608405369317,0.0,0.08139534883720931,20.278424759470273,14229.0
20,11,2,risk_gated,0.5,0.5209720021130481,0.7963819941102229,16.0,384.0,25.356576862123614,62.0,0.6875,50.11044015419061,15144.0
20,11,2,rul_gated,16,0.46551582969432315,0.8102609464838567,71.0,329.0,22.448144104803493,9.0,0.056338028169014086,16.900951671452585,14656.0
2,11,3,reactive,,0.0644786897930234,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
2,11,3,periodic,60,0.06269592476489028,0.8108411656913165,100.0,300.0,21.87067142961289,0.0,0.26,25.623758594568567,13717.0
2,11,3,risk,0.8,0.06443639187265432,0.795367987647967,3.0,397.0,25.689141969716577,69.0,0.6666666666666666,48.87285167693315,15454.0
2,11,3,rul,8,0.06039577483620805,0.8126697815929588,69.0,331.0,22.128626821767615,5.0,0.0,11.265280296441434,14958.0
2,11,3,risk_gated,0.8,0.0644786897930234,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
2,11,3,rul_gated,8,0.06140235910878113,0.8074074074074075,45.0,355.0,23.26343381389253,26.0,0.0,8.010759413303983,15260.0
5,11,3,reactive,,0.1418531175446515,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
5,11,3,periodic,60,0.12830793905372895,0.8108411656913165,100.0,300.0,21.87067142961289,0.0,0.26,25.623758594568567,13717.0
5,11,3,risk,0.5,0.13930388219544845,0.7979064302499466,27.0,373.0,24.9665327978581,61.0,0.7777777777777778,52.06539498348311,14940.0
5,11,3,rul,16,0.12814934381360096,0.8110307928738119,85.0,315.0,22.106814513299177,1.0,0.047058823529411764,20.177240361931904,14249.0
5,11,3,risk_gated,0.5,0.14001705924808083,0.7970817425866848,15.0,385.0,25.260809658158912,63.0,0.6666666666666666,47.428976746365905,15241.0
5,11,3,rul_gated,16,0.1296506460654953,0.8092392807745504,69.0,331.0,22.629384015861078,11.0,0.014492753623188406,17.5919435965226,14627.0
10,11,3,reactive,,0.2708104971306983,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
10,11,3,periodic,40,0.2350286598125739,0.8072713918472273,172.0,228.0,20.74424529160222,0.0,1.0,45.8007797253259,10991.0
10,11,3,risk,0.5,0.2641365461847389,0.7979064302499466,27.0,373.0,24.9665327978581,61.0,0.7777777777777778,52.06539498348311,14940.0
10,11,3,rul,16,0.23868341638009685,0.8110307928738119,85.0,315.0,22.106814513299177,1.0,0.047058823529411764,20.177240361931904,14249.0
10,11,3,risk_gated,0.5,0.2663211075388754,0.7970817425866848,15.0,385.0,25.260809658158912,63.0,0.6666666666666666,47.428976746365905,15241.0
10,11,3,rul_gated,16,0.24279756614480072,0.8092392807745504,69.0,331.0,22.629384015861078,11.0,0.014492753623188406,17.5919435965226,14627.0
20,11,3,reactive,,0.5287252563027919,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
20,11,3,periodic,40,0.4424711127285961,0.8072713918472273,172.0,228.0,20.74424529160222,0.0,1.0,45.8007797253259,10991.0
20,11,3,risk,0.5,0.5138018741633199,0.7979064302499466,27.0,373.0,24.9665327978581,61.0,0.7777777777777778,52.06539498348311,14940.0
20,11,3,rul,16,0.45975156151308866,0.8110307928738119,85.0,315.0,22.106814513299177,1.0,0.047058823529411764,20.177240361931904,14249.0
20,11,3,risk_gated,0.5,0.5189292041204645,0.7970817425866848,15.0,385.0,25.260809658158912,63.0,0.6666666666666666,47.428976746365905,15241.0
20,11,3,rul_gated,16,0.46909140630341145,0.8092392807745504,69.0,331.0,22.629384015861078,11.0,0.014492753623188406,17.5919435965226,14627.0
2,11,4,reactive,,0.0644786897930234,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
2,11,4,periodic,60,0.06269592476489028,0.8108411656913165,100.0,300.0,21.87067142961289,0.0,0.26,25.623758594568567,13717.0
2,11,4,risk,0.8,0.06443639187265432,0.795367987647967,3.0,397.0,25.689141969716577,69.0,0.6666666666666666,48.87285167693315,15454.0
2,11,4,rul,8,0.060587016112856856,0.8119537484392813,67.0,333.0,22.26382295914956,6.0,0.0,11.182434351475123,14957.0
2,11,4,risk_gated,0.8,0.0644786897930234,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
2,11,4,rul_gated,8,0.06143456595856281,0.8073258522125768,45.0,355.0,23.275635982166275,26.0,0.0,8.083221468321373,15252.0
5,11,4,reactive,,0.1418531175446515,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
5,11,4,periodic,60,0.12830793905372895,0.8108411656913165,100.0,300.0,21.87067142961289,0.0,0.26,25.623758594568567,13717.0
5,11,4,risk,0.5,0.13936249073387694,0.7978385934727673,30.0,370.0,24.9342947637981,59.0,0.7333333333333333,50.42563472341701,14839.0
5,11,4,rul,16,0.12777387146674168,0.8114800867282894,87.0,313.0,22.0081563774434,0.0,0.08045977011494253,20.22721609581974,14222.0
5,11,4,risk_gated,0.5,0.14016620498614957,0.7969094922737306,17.0,383.0,25.260519720353514,62.0,0.6470588235294118,46.728962460987866,15162.0
5,11,4,rul_gated,16,0.1301332608104433,0.8086650538816802,65.0,335.0,22.77672015229807,12.0,0.0,16.61842466966022,14708.0
10,11,4,reactive,,0.2708104971306983,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
10,11,4,periodic,40,0.2350286598125739,0.8072713918472273,172.0,228.0,20.74424529160222,0.0,1.0,45.8007797253259,10991.0
10,11,4,risk,0.5,0.26403396455286743,0.7978385934727673,30.0,370.0,24.9342947637981,59.0,0.7333333333333333,50.42563472341701,14839.0
10,11,4,rul,16,0.23781465335395865,0.8114800867282894,87.0,313.0,22.0081563774434,0.0,0.08045977011494253,20.22721609581974,14222.0
10,11,4,risk_gated,0.5,0.26646880358791714,0.7969094922737306,17.0,383.0,25.260519720353514,62.0,0.6470588235294118,46.728962460987866,15162.0
10,11,4,rul_gated,16,0.24401686157193364,0.8086650538816802,65.0,335.0,22.77672015229807,12.0,0.0,16.61842466966022,14708.0
20,11,4,reactive,,0.5287252563027919,0.7949664257522169,0.0,400.0,25.79147591720936,69.0,0.0,0.0,15509.0
20,11,4,periodic,40,0.4424711127285961,0.8072713918472273,172.0,228.0,20.74424529160222,0.0,1.0,45.8007797253259,10991.0
20,11,4,risk,0.5,0.5133769121908485,0.7978385934727673,30.0,370.0,24.9342947637981,59.0,0.7333333333333333,50.42563472341701,14839.0
20,11,4,rul,16,0.4578962171283926,0.8114800867282894,87.0,313.0,22.0081563774434,0.0,0.08045977011494253,20.22721609581974,14222.0
20,11,4,risk_gated,0.5,0.5190740007914523,0.7969094922737306,17.0,383.0,25.260519720353514,62.0,0.6470588235294118,46.728962460987866,15162.0
20,11,4,rul_gated,16,0.47178406309491433,0.8086650538816802,65.0,335.0,22.77672015229807,12.0,0.0,16.61842466966022,14708.0
2,12,0,reactive,,0.06613319224918987,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
2,12,0,periodic,60,0.06435188672139791,0.8073578595317725,104.0,296.0,22.294192965278302,1.0,0.3173076923076923,26.208468464821102,13277.0
2,12,0,risk,0.8,0.06613386613386614,0.7913043478260869,5.0,395.0,26.307026307026305,67.0,1.0,56.60195268738939,15015.0
2,12,0,rul,8,0.06279563995338315,0.8056000441818082,60.0,340.0,23.30842531020772,15.0,0.0,13.135199709184457,14587.0
2,12,0,risk_gated,0.8,0.06613319224918987,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
2,12,0,rul_gated,8,0.06306451612903226,0.8031088082901554,44.0,356.0,23.9247311827957,27.0,0.0,9.10327870450621,14880.0
5,12,0,reactive,,0.1454930229482177,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
5,12,0,periodic,60,0.13123446561723282,0.8073578595317725,104.0,296.0,22.294192965278302,1.0,0.3173076923076923,26.208468464821102,13277.0
5,12,0,risk,0.5,0.14369093941078376,0.7928602908770384,30.0,370.0,25.708727070594776,55.0,0.7666666666666667,51.20629450945593,14392.0
5,12,0,rul,16,0.13033740336680877,0.8084224052333392,90.0,310.0,22.397225633985983,1.0,0.08888888888888889,20.949453638833187,13841.0
5,12,0,risk_gated,0.5,0.14411764705882352,0.7923728813559322,10.0,390.0,26.06951871657754,62.0,0.6,43.73339453326674,14960.0
5,12,0,rul_gated,16,0.13286732839368098,0.8054273167436099,68.0,332.0,23.207045994687544,11.0,0.058823529411764705,17.403935278968646,14306.0
10,12,0,reactive,,0.27775940744659744,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
10,12,0,periodic,40,0.25455055129882265,0.7959244384947196,157.0,243.0,22.706036254905626,0.0,1.0,46.613828617994294,10702.0
10,12,0,risk,0.5,0.2722345747637576,0.7928602908770384,30.0,370.0,25.708727070594776,55.0,0.7666666666666667,51.20629450945593,14392.0
10,12,0,rul,16,0.24232353153673866,0.8084224052333392,90.0,310.0,22.397225633985983,1.0,0.08888888888888889,20.949453638833187,13841.0
10,12,0,risk_gated,0.5,0.27446524064171124,0.7923728813559322,10.0,390.0,26.06951871657754,62.0,0.6,43.73339453326674,14960.0
10,12,0,rul_gated,16,0.2489025583671187,0.8054273167436099,68.0,332.0,23.207045994687544,11.0,0.058823529411764705,17.403935278968646,14306.0
20,12,0,reactive,,0.5422921764433569,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
20,12,0,periodic,40,0.4816109138478789,0.7959244384947196,157.0,243.0,22.706036254905626,0.0,1.0,46.613828617994294,10702.0
20,12,0,risk,0.5,0.5293218454697054,0.7928602908770384,30.0,370.0,25.708727070594776,55.0,0.7666666666666667,51.20629450945593,14392.0
20,12,0,rul,16,0.46629578787659853,0.8084224052333392,90.0,310.0,22.397225633985983,1.0,0.08888888888888889,20.949453638833187,13841.0
20,12,0,risk_gated,0.5,0.5351604278074866,0.7923728813559322,10.0,390.0,26.06951871657754,62.0,0.6,43.73339453326674,14960.0
20,12,0,rul_gated,16,0.48097301831399414,0.8054273167436099,68.0,332.0,23.207045994687544,11.0,0.058823529411764705,17.403935278968646,14306.0
2,12,1,reactive,,0.06613319224918987,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
2,12,1,periodic,60,0.06435188672139791,0.8073578595317725,104.0,296.0,22.294192965278302,1.0,0.3173076923076923,26.208468464821102,13277.0
2,12,1,risk,0.8,0.06618743343982961,0.7910699241786016,4.0,396.0,26.357827476038338,67.0,1.0,57.19507094200381,15024.0
2,12,1,rul,8,0.06250683433570257,0.8064373897707231,61.0,339.0,23.168398031711316,12.0,0.0,12.116223026978247,14632.0
2,12,1,risk_gated,0.8,0.06613319224918987,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
2,12,1,rul_gated,8,0.06302639532540802,0.8032044020067972,44.0,356.0,23.91026932634831,27.0,0.0,8.928487551627642,14889.0
5,12,1,reactive,,0.1454930229482177,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
5,12,1,periodic,60,0.13123446561723282,0.8073578595317725,104.0,296.0,22.294192965278302,1.0,0.3173076923076923,26.208468464821102,13277.0
5,12,1,risk,0.5,0.1438982230519256,0.7926234449498548,27.0,373.0,25.789946760699717,57.0,0.7777777777777778,49.98624891169264,14463.0
5,12,1,rul,16,0.13096556186641742,0.8076766738284652,86.0,314.0,22.575310949744768,1.0,0.09302325581395349,20.46728255416926,13909.0
5,12,1,risk_gated,0.5,0.14463820404890762,0.7917790826852881,8.0,392.0,26.190953430881272,62.0,0.5,32.1038396320261,14967.0
5,12,1,rul_gated,16,0.13301682608392096,0.8052510260302468,67.0,333.0,23.249319276687846,10.0,0.029850746268656716,17.219202269700084,14323.0
10,12,1,reactive,,0.27775940744659744,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
10,12,1,periodic,40,0.25455055129882265,0.7959244384947196,157.0,243.0,22.706036254905626,0.0,1.0,46.613828617994294,10702.0
10,12,1,risk,0.5,0.2728479568554242,0.7926234449498548,27.0,373.0,25.789946760699717,57.0,0.7777777777777778,49.98624891169264,14463.0
10,12,1,rul,16,0.24384211661514127,0.8076766738284652,86.0,314.0,22.575310949744768,1.0,0.09302325581395349,20.46728255416926,13909.0
10,12,1,risk_gated,0.5,0.275592971203314,0.7917790826852881,8.0,392.0,26.190953430881272,62.0,0.5,32.1038396320261,14967.0
10,12,1,rul_gated,16,0.2492634224673602,0.8052510260302468,67.0,333.0,23.249319276687846,10.0,0.029850746268656716,17.219202269700084,14323.0
20,12,1,reactive,,0.5422921764433569,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
20,12,1,periodic,40,0.4816109138478789,0.7959244384947196,157.0,243.0,22.706036254905626,0.0,1.0,46.613828617994294,10702.0
20,12,1,risk,0.5,0.5307474244624213,0.7926234449498548,27.0,373.0,25.789946760699717,57.0,0.7777777777777778,49.98624891169264,14463.0
20,12,1,rul,16,0.46959522611258897,0.8076766738284652,86.0,314.0,22.575310949744768,1.0,0.09302325581395349,20.46728255416926,13909.0
20,12,1,risk_gated,0.5,0.5375025055121266,0.7917790826852881,8.0,392.0,26.190953430881272,62.0,0.5,32.1038396320261,14967.0
20,12,1,rul_gated,16,0.4817566152342386,0.8052510260302468,67.0,333.0,23.249319276687846,10.0,0.029850746268656716,17.219202269700084,14323.0
2,12,2,reactive,,0.06613319224918987,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
2,12,2,periodic,60,0.06435188672139791,0.8073578595317725,104.0,296.0,22.294192965278302,1.0,0.3173076923076923,26.208468464821102,13277.0
2,12,2,risk,0.8,0.06613386613386614,0.7913043478260869,5.0,395.0,26.307026307026305,67.0,1.0,56.60195268738939,15015.0
2,12,2,rul,8,0.06228606777098083,0.8076944429023483,67.0,333.0,22.88817100831672,9.0,0.0,12.91392305748038,14549.0
2,12,2,risk_gated,0.8,0.06613319224918987,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
2,12,2,rul_gated,8,0.06295773701538668,0.8034875560114453,45.0,355.0,23.852717866021635,26.0,0.0,9.365097066840587,14883.0
5,12,2,reactive,,0.1454930229482177,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
5,12,2,periodic,60,0.13123446561723282,0.8073578595317725,104.0,296.0,22.294192965278302,1.0,0.3173076923076923,26.208468464821102,13277.0
5,12,2,risk,0.5,0.1444966814159292,0.791940429259746,25.0,375.0,25.926438053097346,57.0,0.76,51.225940078442235,14464.0
5,12,2,rul,16,0.13051656779047896,0.8082095661326161,90.0,310.0,22.428013312111126,1.0,0.16666666666666666,21.202240167089073,13822.0
5,12,2,risk_gated,0.5,0.1451716738197425,0.7911714770797963,8.0,392.0,26.28755364806867,62.0,0.5,40.49150414085757,14912.0
5,12,2,rul_gated,16,0.13354879505374834,0.804624342811917,68.0,332.0,23.326073210145438,10.0,0.11764705882352941,17.999055274199577,14233.0
10,12,2,reactive,,0.27775940744659744,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
10,12,2,periodic,40,0.25455055129882265,0.7959244384947196,157.0,243.0,22.706036254905626,0.0,1.0,46.613828617994294,10702.0
10,12,2,risk,0.5,0.2741288716814159,0.791940429259746,25.0,375.0,25.926438053097346,57.0,0.76,51.225940078442235,14464.0
10,12,2,rul,16,0.24265663435103457,0.8082095661326161,90.0,310.0,22.428013312111126,1.0,0.16666666666666666,21.202240167089073,13822.0
10,12,2,risk_gated,0.5,0.27660944206008586,0.7911714770797963,8.0,392.0,26.28755364806867,62.0,0.5,40.49150414085757,14912.0
10,12,2,rul_gated,16,0.2501791611044755,0.804624342811917,68.0,332.0,23.326073210145438,10.0,0.11764705882352941,17.999055274199577,14233.0
20,12,2,reactive,,0.5422921764433569,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
20,12,2,periodic,40,0.4816109138478789,0.7959244384947196,157.0,243.0,22.706036254905626,0.0,1.0,46.613828617994294,10702.0
20,12,2,risk,0.5,0.5333932522123894,0.791940429259746,25.0,375.0,25.926438053097346,57.0,0.76,51.225940078442235,14464.0
20,12,2,rul,16,0.46693676747214585,0.8082095661326161,90.0,310.0,22.428013312111126,1.0,0.16666666666666666,21.202240167089073,13822.0
20,12,2,risk_gated,0.5,0.5394849785407726,0.7911714770797963,8.0,392.0,26.28755364806867,62.0,0.5,40.49150414085757,14912.0
20,12,2,rul_gated,16,0.4834398932059299,0.804624342811917,68.0,332.0,23.326073210145438,10.0,0.11764705882352941,17.999055274199577,14233.0
2,12,3,reactive,,0.06613319224918987,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
2,12,3,periodic,60,0.06435188672139791,0.8073578595317725,104.0,296.0,22.294192965278302,1.0,0.3173076923076923,26.208468464821102,13277.0
2,12,3,risk,0.8,0.06613386613386614,0.7913043478260869,5.0,395.0,26.307026307026305,67.0,1.0,56.60195268738939,15015.0
2,12,3,rul,8,0.06230093355299286,0.8075388026607538,66.0,334.0,22.926963207029104,9.0,0.0,12.85053025690261,14568.0
2,12,3,risk_gated,0.8,0.06613319224918987,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
2,12,3,rul_gated,8,0.06291862811028917,0.8036968976326884,46.0,354.0,23.806321452589106,25.0,0.0,9.468084730679294,14870.0
5,12,3,reactive,,0.1454930229482177,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
5,12,3,periodic,60,0.13123446561723282,0.8073578595317725,104.0,296.0,22.294192965278302,1.0,0.3173076923076923,26.208468464821102,13277.0
5,12,3,risk,0.5,0.14350134454940355,0.7930770492699732,27.0,373.0,25.718816796524855,57.0,0.7777777777777778,50.61541813845401,14503.0
5,12,3,rul,16,0.13001158748551564,0.8088097469540768,92.0,308.0,22.30590961761298,1.0,0.14130434782608695,21.029686372303196,13808.0
5,12,3,risk_gated,0.5,0.1443782227281859,0.7920755317456107,10.0,390.0,26.11665438960691,62.0,0.6,41.69367255680201,14933.0
5,12,3,rul_gated,16,0.13324901630129288,0.8049773755656109,69.0,331.0,23.257448004496908,8.0,0.07246376811594203,17.958638129923912,14232.0
10,12,3,reactive,,0.27775940744659744,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
10,12,3,periodic,40,0.25455055129882265,0.7959244384947196,157.0,243.0,22.706036254905626,0.0,1.0,46.613828617994294,10702.0
10,12,3,risk,0.5,0.27209542853202784,0.7930770492699732,27.0,373.0,25.718816796524855,57.0,0.7777777777777778,50.61541813845401,14503.0
10,12,3,rul,16,0.2415411355735805,0.8088097469540768,92.0,308.0,22.30590961761298,1.0,0.14130434782608695,21.029686372303196,13808.0
10,12,3,risk_gated,0.5,0.27496149467622044,0.7920755317456107,10.0,390.0,26.11665438960691,62.0,0.6,41.69367255680201,14933.0
10,12,3,rul_gated,16,0.2495362563237774,0.8049773755656109,69.0,331.0,23.257448004496908,8.0,0.07246376811594203,17.958638129923912,14232.0
20,12,3,reactive,,0.5422921764433569,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
20,12,3,periodic,40,0.4816109138478789,0.7959244384947196,157.0,243.0,22.706036254905626,0.0,1.0,46.613828617994294,10702.0
20,12,3,risk,0.5,0.5292835964972764,0.7930770492699732,27.0,373.0,25.718816796524855,57.0,0.7777777777777778,50.61541813845401,14503.0
20,12,3,rul,16,0.4646002317497103,0.8088097469540768,92.0,308.0,22.30590961761298,1.0,0.14130434782608695,21.029686372303196,13808.0
20,12,3,risk_gated,0.5,0.5361280385722895,0.7920755317456107,10.0,390.0,26.11665438960691,62.0,0.6,41.69367255680201,14933.0
20,12,3,rul_gated,16,0.48211073636874646,0.8049773755656109,69.0,331.0,23.257448004496908,8.0,0.07246376811594203,17.958638129923912,14232.0
2,12,4,reactive,,0.06613319224918987,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
2,12,4,periodic,60,0.06435188672139791,0.8073578595317725,104.0,296.0,22.294192965278302,1.0,0.3173076923076923,26.208468464821102,13277.0
2,12,4,risk,0.8,0.06618743343982961,0.7910699241786016,4.0,396.0,26.357827476038338,67.0,1.0,57.19507094200381,15024.0
2,12,4,rul,8,0.0625102993683054,0.8067804121426989,64.0,336.0,23.070585004119746,10.0,0.0,12.936814359421431,14564.0
2,12,4,risk_gated,0.8,0.06613319224918987,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
2,12,4,rul_gated,8,0.06297466227569057,0.8034451104271289,45.0,355.0,23.85913031789771,26.0,0.0,8.949467466119462,14879.0
5,12,4,reactive,,0.1454930229482177,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
5,12,4,periodic,60,0.13123446561723282,0.8073578595317725,104.0,296.0,22.294192965278302,1.0,0.3173076923076923,26.208468464821102,13277.0
5,12,4,risk,0.5,0.14360392753422765,0.7929597543590305,28.0,372.0,25.72258332180888,57.0,0.75,52.72518906453837,14462.0
5,12,4,rul,16,0.1302830666763194,0.8084869768803044,91.0,309.0,22.370230941866357,1.0,0.13186813186813187,21.20075130297156,13813.0
5,12,4,risk_gated,0.5,0.14449773514521716,0.7919392276851657,7.0,393.0,26.179056754596324,63.0,0.42857142857142855,39.96168331849536,15012.0
5,12,4,rul_gated,16,0.13245182163454777,0.8059176964063032,72.0,328.0,23.069348712899142,9.0,0.06944444444444445,17.974466523810147,14218.0
10,12,4,reactive,,0.27775940744659744,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
10,12,4,periodic,40,0.25455055129882265,0.7959244384947196,157.0,243.0,22.706036254905626,0.0,1.0,46.613828617994294,10702.0
10,12,4,risk,0.5,0.272216844143272,0.7929597543590305,28.0,372.0,25.72258332180888,57.0,0.75,52.72518906453837,14462.0
10,12,4,rul,16,0.2421342213856512,0.8084869768803044,91.0,309.0,22.370230941866357,1.0,0.13186813186813187,21.20075130297156,13813.0
10,12,4,risk_gated,0.5,0.2753930189181988,0.7919392276851657,7.0,393.0,26.179056754596324,63.0,0.42857142857142855,39.96168331849536,15012.0
10,12,4,rul_gated,16,0.24779856519904345,0.8059176964063032,72.0,328.0,23.069348712899142,9.0,0.06944444444444445,17.974466523810147,14218.0
20,12,4,reactive,,0.5422921764433569,0.7908059201924585,0.0,400.0,26.45327689967595,68.0,0.0,0.0,15121.0
20,12,4,periodic,40,0.4816109138478789,0.7959244384947196,157.0,243.0,22.706036254905626,0.0,1.0,46.613828617994294,10702.0
20,12,4,risk,0.5,0.5294426773613609,0.7929597543590305,28.0,372.0,25.72258332180888,57.0,0.75,52.72518906453837,14462.0
20,12,4,rul,16,0.4658365308043148,0.8084869768803044,91.0,309.0,22.370230941866357,1.0,0.13186813186813187,21.20075130297156,13813.0
20,12,4,risk_gated,0.5,0.537183586464162,0.7919392276851657,7.0,393.0,26.179056754596324,63.0,0.42857142857142855,39.96168331849536,15012.0
20,12,4,rul_gated,16,0.4784920523280349,0.8059176964063032,72.0,328.0,23.069348712899142,9.0,0.06944444444444445,17.974466523810147,14218.0
2,13,0,reactive,,0.06631299734748011,0.790356394129979,0.0,400.0,26.52519893899204,67.0,0.0,0.0,15080.0
2,13,0,periodic,60,0.06368040545576507,0.8089840217063612,104.0,296.0,22.061563687858687,0.0,0.3557692307692308,26.94974571621972,13417.0
2,13,0,risk,0.8,0.0667385590078857,0.790000532453011,7.0,393.0,26.487834467884344,63.0,0.8571428571428571,56.803189693879915,14837.0
2,13,0,rul,8,0.06261841477543788,0.8058103135811961,58.0,342.0,23.30811694949908,18.0,0.0,12.524248342004912,14673.0
2,13,0,risk_gated,0.8,0.06631299734748011,0.790356394129979,0.0,400.0,26.52519893899204,67.0,0.0,0.0,15080.0
2,13,0,rul_gated,8,0.06415321770575236,0.7988551864334242,30.0,370.0,24.77733877988348,38.0,0.0,8.358911848400306,14933.0
5,13,0,reactive,,0.14588859416445624,0.790356394129979,0.0,400.0,26.52519893899204,67.0,0.0,0.0,15080.0
5,13,0,periodic,60,0.12986509651934114,0.8089840217063612,104.0,296.0,22.061563687858687,0.0,0.3557692307692308,26.94974571621972,13417.0
5,13,0,risk,0.5,0.14553507643949135,0.7907581064286521,37.0,363.0,25.932276039434203,56.0,0.918918918918919,61.28718397341287,13998.0
5,13,0,rul,16,0.1293007293007293,0.8096561306009031,89.0,311.0,22.236522236522237,1.0,0.16853932584269662,21.028710549664854,13986.0
5,13,0,risk_gated,0.5,0.145879475507847,0.7903667507920313,12.0,388.0,26.36048644609009,64.0,0.9166666666666666,70.37376634609531,14719.0
5,13,0,rul_gated,16,0.13323170731707318,0.8049977688531905,63.0,337.0,23.35088691796009,11.0,0.07936507936507936,17.217796940400973,14432.0
